brand_name,brand_slug,era,search_query,ebay_url,amazon_url
"Hollister","hollister","1980s","vintage 1980s Hollister clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Hollister%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Hollister%20clothing&i=fashion"
"Hollister","hollister","1990s","vintage 1990s Hollister clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Hollister%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Hollister%20clothing&i=fashion"
"Hollister","hollister","2000s","vintage 2000s Hollister clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Hollister%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Hollister%20clothing&i=fashion"
"Hollister","hollister","2010s","vintage 2010s Hollister clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Hollister%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Hollister%20clothing&i=fashion"
"Hollister","hollister","Modern (2020s)","Hollister clothing","https://www.ebay.com/sch/i.html?_nkw=Hollister%20clothing&_sacat=11450","https://www.amazon.com/s?k=Hollister%20clothing&i=fashion"
"Hollister","hollister","Pre-1920s","vintage Pre-1920s Hollister clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Hollister%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Hollister%20clothing&i=fashion"
"Hummel","hummel","1920s","vintage 1920s Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Hummel%20clothing&i=fashion"
"Hummel","hummel","1930s","vintage 1930s Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Hummel%20clothing&i=fashion"
"Hummel","hummel","1940s","vintage 1940s Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Hummel%20clothing&i=fashion"
"Hummel","hummel","1950s","vintage 1950s Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Hummel%20clothing&i=fashion"
"Hummel","hummel","1960s","vintage 1960s Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Hummel%20clothing&i=fashion"
"Hummel","hummel","1970s","vintage 1970s Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Hummel%20clothing&i=fashion"
"Hummel","hummel","1980s","vintage 1980s Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Hummel%20clothing&i=fashion"
"Hummel","hummel","1990s","vintage 1990s Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Hummel%20clothing&i=fashion"
"Hummel","hummel","2000s","vintage 2000s Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Hummel%20clothing&i=fashion"
"Hummel","hummel","2010s","vintage 2010s Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Hummel%20clothing&i=fashion"
"Hummel","hummel","Modern (2020s)","Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=Hummel%20clothing&i=fashion"
"Hummel","hummel","Pre-1920s","vintage Pre-1920s Hummel clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Hummel%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Hummel%20clothing&i=fashion"
"Hurley","hurley","1920s","vintage 1920s Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Hurley%20clothing&i=fashion"
"Hurley","hurley","1930s","vintage 1930s Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Hurley%20clothing&i=fashion"
"Hurley","hurley","1940s","vintage 1940s Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Hurley%20clothing&i=fashion"
"Hurley","hurley","1950s","vintage 1950s Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Hurley%20clothing&i=fashion"
"Hurley","hurley","1960s","vintage 1960s Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Hurley%20clothing&i=fashion"
"Hurley","hurley","1970s","vintage 1970s Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Hurley%20clothing&i=fashion"
"Hurley","hurley","1980s","vintage 1980s Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Hurley%20clothing&i=fashion"
"Hurley","hurley","1990s","vintage 1990s Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Hurley%20clothing&i=fashion"
"Hurley","hurley","2000s","vintage 2000s Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Hurley%20clothing&i=fashion"
"Hurley","hurley","2010s","vintage 2010s Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Hurley%20clothing&i=fashion"
"Hurley","hurley","Modern (2020s)","Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=Hurley%20clothing&i=fashion"
"Hurley","hurley","Pre-1920s","vintage Pre-1920s Hurley clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Hurley%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Hurley%20clothing&i=fashion"
"Issey Miyake","issey-miyake","1920s","vintage 1920s Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Issey%20Miyake%20clothing&i=fashion"
"Issey Miyake","issey-miyake","1930s","vintage 1930s Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Issey%20Miyake%20clothing&i=fashion"
"Issey Miyake","issey-miyake","1940s","vintage 1940s Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Issey%20Miyake%20clothing&i=fashion"
"Issey Miyake","issey-miyake","1950s","vintage 1950s Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Issey%20Miyake%20clothing&i=fashion"
"Issey Miyake","issey-miyake","1960s","vintage 1960s Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Issey%20Miyake%20clothing&i=fashion"
"Issey Miyake","issey-miyake","1970s","vintage 1970s Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Issey%20Miyake%20clothing&i=fashion"
"Issey Miyake","issey-miyake","1980s","vintage 1980s Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Issey%20Miyake%20clothing&i=fashion"
"Issey Miyake","issey-miyake","1990s","vintage 1990s Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Issey%20Miyake%20clothing&i=fashion"
"Issey Miyake","issey-miyake","2000s","vintage 2000s Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Issey%20Miyake%20clothing&i=fashion"
"Issey Miyake","issey-miyake","2010s","vintage 2010s Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Issey%20Miyake%20clothing&i=fashion"
"Issey Miyake","issey-miyake","Modern (2020s)","Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=Issey%20Miyake%20clothing&i=fashion"
"Issey Miyake","issey-miyake","Pre-1920s","vintage Pre-1920s Issey Miyake clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Issey%20Miyake%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Issey%20Miyake%20clothing&i=fashion"
"Izod","izod","1920s","vintage 1920s Izod clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Izod%20clothing&i=fashion"
"Izod","izod","1930s","vintage 1930s Izod clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Izod%20clothing&i=fashion"
"Izod","izod","1940s","vintage 1940s Izod clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Izod%20clothing&i=fashion"
"Izod","izod","1950s","vintage 1950s Izod clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Izod%20clothing&i=fashion"
"Izod","izod","1960s","vintage 1960s Izod clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Izod%20clothing&i=fashion"
"Izod","izod","1970s","vintage 1970s Izod clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Izod%20clothing&i=fashion"
"Izod","izod","1980s","vintage 1980s Izod clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Izod%20clothing&i=fashion"
"Izod","izod","1990s","vintage 1990s Izod clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Izod%20clothing&i=fashion"
"Izod","izod","2000s","vintage 2000s Izod clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Izod%20clothing&i=fashion"
"Izod","izod","2010s","vintage 2010s Izod clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Izod%20clothing&i=fashion"
"Izod","izod","Modern (2020s)","Izod clothing","https://www.ebay.com/sch/i.html?_nkw=Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=Izod%20clothing&i=fashion"
"Izod","izod","Pre-1920s","vintage Pre-1920s Izod clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Izod%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Izod%20clothing&i=fashion"
"J.Crew","j-crew","1920s","vintage 1920s J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20J.Crew%20clothing&i=fashion"
"J.Crew","j-crew","1930s","vintage 1930s J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20J.Crew%20clothing&i=fashion"
"J.Crew","j-crew","1940s","vintage 1940s J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20J.Crew%20clothing&i=fashion"
"J.Crew","j-crew","1950s","vintage 1950s J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20J.Crew%20clothing&i=fashion"
"J.Crew","j-crew","1960s","vintage 1960s J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20J.Crew%20clothing&i=fashion"
"J.Crew","j-crew","1970s","vintage 1970s J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20J.Crew%20clothing&i=fashion"
"J.Crew","j-crew","1980s","vintage 1980s J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20J.Crew%20clothing&i=fashion"
"J.Crew","j-crew","1990s","vintage 1990s J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20J.Crew%20clothing&i=fashion"
"J.Crew","j-crew","2000s","vintage 2000s J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20J.Crew%20clothing&i=fashion"
"J.Crew","j-crew","2010s","vintage 2010s J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20J.Crew%20clothing&i=fashion"
"J.Crew","j-crew","Modern (2020s)","J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=J.Crew%20clothing&i=fashion"
"J.Crew","j-crew","Pre-1920s","vintage Pre-1920s J.Crew clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20J.Crew%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20J.Crew%20clothing&i=fashion"
"JanSport","jansport","1920s","vintage 1920s JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20JanSport%20clothing&i=fashion"
"JanSport","jansport","1930s","vintage 1930s JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20JanSport%20clothing&i=fashion"
"JanSport","jansport","1940s","vintage 1940s JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20JanSport%20clothing&i=fashion"
"JanSport","jansport","1950s","vintage 1950s JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20JanSport%20clothing&i=fashion"
"JanSport","jansport","1960s","vintage 1960s JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20JanSport%20clothing&i=fashion"
"JanSport","jansport","1970s","vintage 1970s JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20JanSport%20clothing&i=fashion"
"JanSport","jansport","1980s","vintage 1980s JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20JanSport%20clothing&i=fashion"
"JanSport","jansport","1990s","vintage 1990s JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20JanSport%20clothing&i=fashion"
"JanSport","jansport","2000s","vintage 2000s JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20JanSport%20clothing&i=fashion"
"JanSport","jansport","2010s","vintage 2010s JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20JanSport%20clothing&i=fashion"
"JanSport","jansport","Modern (2020s)","JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=JanSport%20clothing&i=fashion"
"JanSport","jansport","Pre-1920s","vintage Pre-1920s JanSport clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20JanSport%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20JanSport%20clothing&i=fashion"
"JCPenney","jcpenney","1920s","vintage 1920s JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20JCPenney%20clothing&i=fashion"
"JCPenney","jcpenney","1930s","vintage 1930s JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20JCPenney%20clothing&i=fashion"
"JCPenney","jcpenney","1940s","vintage 1940s JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20JCPenney%20clothing&i=fashion"
"JCPenney","jcpenney","1950s","vintage 1950s JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20JCPenney%20clothing&i=fashion"
"JCPenney","jcpenney","1960s","vintage 1960s JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20JCPenney%20clothing&i=fashion"
"JCPenney","jcpenney","1970s","vintage 1970s JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20JCPenney%20clothing&i=fashion"
"JCPenney","jcpenney","1980s","vintage 1980s JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20JCPenney%20clothing&i=fashion"
"JCPenney","jcpenney","1990s","vintage 1990s JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20JCPenney%20clothing&i=fashion"
"JCPenney","jcpenney","2000s","vintage 2000s JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20JCPenney%20clothing&i=fashion"
"JCPenney","jcpenney","2010s","vintage 2010s JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20JCPenney%20clothing&i=fashion"
"JCPenney","jcpenney","Modern (2020s)","JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=JCPenney%20clothing&i=fashion"
"JCPenney","jcpenney","Pre-1920s","vintage Pre-1920s JCPenney clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20JCPenney%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20JCPenney%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","1920s","vintage 1920s Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","1930s","vintage 1930s Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","1940s","vintage 1940s Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","1950s","vintage 1950s Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","1960s","vintage 1960s Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","1970s","vintage 1970s Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","1980s","vintage 1980s Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","1990s","vintage 1990s Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","2000s","vintage 2000s Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","2010s","vintage 2010s Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","Modern (2020s)","Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jean Paul Gaultier","jean-paul-gaultier","Pre-1920s","vintage Pre-1920s Jean Paul Gaultier clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Jean%20Paul%20Gaultier%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Jean%20Paul%20Gaultier%20clothing&i=fashion"
"Jerzees","jerzees","1920s","vintage 1920s Jerzees clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Jerzees%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Jerzees%20clothing&i=fashion"
"Jerzees","jerzees","1930s","vintage 1930s Jerzees clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Jerzees%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Jerzees%20clothing&i=fashion"
"Jerzees","jerzees","1940s","vintage 1940s Jerzees clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Jerzees%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Jerzees%20clothing&i=fashion"
"Jerzees","jerzees","1950s","vintage 1950s Jerzees clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Jerzees%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Jerzees%20clothing&i=fashion"
"Jerzees","jerzees","1960s","vintage 1960s Jerzees clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Jerzees%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Jerzees%20clothing&i=fashion"
"Jerzees","jerzees","1970s","vintage 1970s Jerzees clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Jerzees%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Jerzees%20clothing&i=fashion"
"Jerzees","jerzees","1980s","vintage 1980s Jerzees clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Jerzees%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Jerzees%20clothing&i=fashion"
"Jerzees","jerzees","1990s","vintage 1990s Jerzees clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Jerzees%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Jerzees%20clothing&i=fashion"
"Jerzees","jerzees","2000s","vintage 2000s Jerzees clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Jerzees%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Jerzees%20clothing&i=fashion"
