brand_name,brand_slug,era,search_query,ebay_url,amazon_url
"Powell Peralta","powell-peralta","Pre-1920s","vintage Pre-1920s Powell Peralta clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Powell%20Peralta%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Powell%20Peralta%20clothing&i=fashion"
"Power House","power-house","1920s","vintage 1920s Power House clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Power%20House%20clothing&i=fashion"
"Power House","power-house","1930s","vintage 1930s Power House clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Power%20House%20clothing&i=fashion"
"Power House","power-house","1940s","vintage 1940s Power House clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Power%20House%20clothing&i=fashion"
"Power House","power-house","1950s","vintage 1950s Power House clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Power%20House%20clothing&i=fashion"
"Power House","power-house","1960s","vintage 1960s Power House clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Power%20House%20clothing&i=fashion"
"Power House","power-house","1970s","vintage 1970s Power House clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Power%20House%20clothing&i=fashion"
"Power House","power-house","1980s","vintage 1980s Power House clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Power%20House%20clothing&i=fashion"
"Power House","power-house","1990s","vintage 1990s Power House clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Power%20House%20clothing&i=fashion"
"Power House","power-house","2000s","vintage 2000s Power House clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Power%20House%20clothing&i=fashion"
"Power House","power-house","2010s","vintage 2010s Power House clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Power%20House%20clothing&i=fashion"
"Power House","power-house","Modern (2020s)","Power House clothing","https://www.ebay.com/sch/i.html?_nkw=Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=Power%20House%20clothing&i=fashion"
"Power House","power-house","Pre-1920s","vintage Pre-1920s Power House clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Power%20House%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Power%20House%20clothing&i=fashion"
"Prada","prada","1920s","vintage 1920s Prada clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Prada%20clothing&i=fashion"
"Prada","prada","1930s","vintage 1930s Prada clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Prada%20clothing&i=fashion"
"Prada","prada","1940s","vintage 1940s Prada clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Prada%20clothing&i=fashion"
"Prada","prada","1950s","vintage 1950s Prada clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Prada%20clothing&i=fashion"
"Prada","prada","1960s","vintage 1960s Prada clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Prada%20clothing&i=fashion"
"Prada","prada","1970s","vintage 1970s Prada clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Prada%20clothing&i=fashion"
"Prada","prada","1980s","vintage 1980s Prada clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Prada%20clothing&i=fashion"
"Prada","prada","1990s","vintage 1990s Prada clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Prada%20clothing&i=fashion"
"Prada","prada","2000s","vintage 2000s Prada clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Prada%20clothing&i=fashion"
"Prada","prada","2010s","vintage 2010s Prada clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Prada%20clothing&i=fashion"
"Prada","prada","Modern (2020s)","Prada clothing","https://www.ebay.com/sch/i.html?_nkw=Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=Prada%20clothing&i=fashion"
"Prada","prada","Pre-1920s","vintage Pre-1920s Prada clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Prada%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Prada%20clothing&i=fashion"
"Pro Player","pro-player","1920s","vintage 1920s Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Pro%20Player%20clothing&i=fashion"
"Pro Player","pro-player","1930s","vintage 1930s Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Pro%20Player%20clothing&i=fashion"
"Pro Player","pro-player","1940s","vintage 1940s Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Pro%20Player%20clothing&i=fashion"
"Pro Player","pro-player","1950s","vintage 1950s Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Pro%20Player%20clothing&i=fashion"
"Pro Player","pro-player","1960s","vintage 1960s Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Pro%20Player%20clothing&i=fashion"
"Pro Player","pro-player","1970s","vintage 1970s Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Pro%20Player%20clothing&i=fashion"
"Pro Player","pro-player","1980s","vintage 1980s Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Pro%20Player%20clothing&i=fashion"
"Pro Player","pro-player","1990s","vintage 1990s Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Pro%20Player%20clothing&i=fashion"
"Pro Player","pro-player","2000s","vintage 2000s Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Pro%20Player%20clothing&i=fashion"
"Pro Player","pro-player","2010s","vintage 2010s Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Pro%20Player%20clothing&i=fashion"
"Pro Player","pro-player","Modern (2020s)","Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=Pro%20Player%20clothing&i=fashion"
"Pro Player","pro-player","Pre-1920s","vintage Pre-1920s Pro Player clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Pro%20Player%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Pro%20Player%20clothing&i=fashion"
"Puma","puma","1920s","vintage 1920s Puma clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Puma%20clothing&i=fashion"
"Puma","puma","1930s","vintage 1930s Puma clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Puma%20clothing&i=fashion"
"Puma","puma","1940s","vintage 1940s Puma clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Puma%20clothing&i=fashion"
"Puma","puma","1950s","vintage 1950s Puma clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Puma%20clothing&i=fashion"
"Puma","puma","1960s","vintage 1960s Puma clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Puma%20clothing&i=fashion"
"Puma","puma","1970s","vintage 1970s Puma clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Puma%20clothing&i=fashion"
"Puma","puma","1980s","vintage 1980s Puma clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Puma%20clothing&i=fashion"
"Puma","puma","1990s","vintage 1990s Puma clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Puma%20clothing&i=fashion"
"Puma","puma","2000s","vintage 2000s Puma clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Puma%20clothing&i=fashion"
"Puma","puma","2010s","vintage 2010s Puma clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Puma%20clothing&i=fashion"
"Puma","puma","Modern (2020s)","Puma clothing","https://www.ebay.com/sch/i.html?_nkw=Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=Puma%20clothing&i=fashion"
"Puma","puma","Pre-1920s","vintage Pre-1920s Puma clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Puma%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Puma%20clothing&i=fashion"
"Quiksilver","quiksilver","1920s","vintage 1920s Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Quiksilver%20clothing&i=fashion"
"Quiksilver","quiksilver","1930s","vintage 1930s Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Quiksilver%20clothing&i=fashion"
"Quiksilver","quiksilver","1940s","vintage 1940s Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Quiksilver%20clothing&i=fashion"
"Quiksilver","quiksilver","1950s","vintage 1950s Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Quiksilver%20clothing&i=fashion"
"Quiksilver","quiksilver","1960s","vintage 1960s Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Quiksilver%20clothing&i=fashion"
"Quiksilver","quiksilver","1970s","vintage 1970s Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Quiksilver%20clothing&i=fashion"
"Quiksilver","quiksilver","1980s","vintage 1980s Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Quiksilver%20clothing&i=fashion"
"Quiksilver","quiksilver","1990s","vintage 1990s Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Quiksilver%20clothing&i=fashion"
"Quiksilver","quiksilver","2000s","vintage 2000s Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Quiksilver%20clothing&i=fashion"
"Quiksilver","quiksilver","2010s","vintage 2010s Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Quiksilver%20clothing&i=fashion"
"Quiksilver","quiksilver","Modern (2020s)","Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=Quiksilver%20clothing&i=fashion"
"Quiksilver","quiksilver","Pre-1920s","vintage Pre-1920s Quiksilver clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Quiksilver%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Quiksilver%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","1920s","vintage 1920s Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Ralph%20Lauren%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","1930s","vintage 1930s Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Ralph%20Lauren%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","1940s","vintage 1940s Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Ralph%20Lauren%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","1950s","vintage 1950s Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Ralph%20Lauren%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","1960s","vintage 1960s Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Ralph%20Lauren%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","1970s","vintage 1970s Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Ralph%20Lauren%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","1980s","vintage 1980s Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Ralph%20Lauren%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","1990s","vintage 1990s Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Ralph%20Lauren%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","2000s","vintage 2000s Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Ralph%20Lauren%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","2010s","vintage 2010s Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Ralph%20Lauren%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","Modern (2020s)","Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=Ralph%20Lauren%20clothing&i=fashion"
"Ralph Lauren","ralph-lauren","Pre-1920s","vintage Pre-1920s Ralph Lauren clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Ralph%20Lauren%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Ralph%20Lauren%20clothing&i=fashion"
"Red Kap","red-kap","1920s","vintage 1920s Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Red%20Kap%20clothing&i=fashion"
"Red Kap","red-kap","1930s","vintage 1930s Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Red%20Kap%20clothing&i=fashion"
"Red Kap","red-kap","1940s","vintage 1940s Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Red%20Kap%20clothing&i=fashion"
"Red Kap","red-kap","1950s","vintage 1950s Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Red%20Kap%20clothing&i=fashion"
"Red Kap","red-kap","1960s","vintage 1960s Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Red%20Kap%20clothing&i=fashion"
"Red Kap","red-kap","1970s","vintage 1970s Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Red%20Kap%20clothing&i=fashion"
"Red Kap","red-kap","1980s","vintage 1980s Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Red%20Kap%20clothing&i=fashion"
"Red Kap","red-kap","1990s","vintage 1990s Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Red%20Kap%20clothing&i=fashion"
"Red Kap","red-kap","2000s","vintage 2000s Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Red%20Kap%20clothing&i=fashion"
"Red Kap","red-kap","2010s","vintage 2010s Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Red%20Kap%20clothing&i=fashion"
"Red Kap","red-kap","Modern (2020s)","Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=Red%20Kap%20clothing&i=fashion"
"Red Kap","red-kap","Pre-1920s","vintage Pre-1920s Red Kap clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Red%20Kap%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Red%20Kap%20clothing&i=fashion"
"Red Wing","red-wing","1920s","vintage 1920s Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Red%20Wing%20clothing&i=fashion"
"Red Wing","red-wing","1930s","vintage 1930s Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Red%20Wing%20clothing&i=fashion"
"Red Wing","red-wing","1940s","vintage 1940s Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Red%20Wing%20clothing&i=fashion"
"Red Wing","red-wing","1950s","vintage 1950s Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Red%20Wing%20clothing&i=fashion"
"Red Wing","red-wing","1960s","vintage 1960s Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Red%20Wing%20clothing&i=fashion"
"Red Wing","red-wing","1970s","vintage 1970s Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Red%20Wing%20clothing&i=fashion"
"Red Wing","red-wing","1980s","vintage 1980s Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Red%20Wing%20clothing&i=fashion"
"Red Wing","red-wing","1990s","vintage 1990s Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Red%20Wing%20clothing&i=fashion"
"Red Wing","red-wing","2000s","vintage 2000s Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Red%20Wing%20clothing&i=fashion"
"Red Wing","red-wing","2010s","vintage 2010s Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Red%20Wing%20clothing&i=fashion"
"Red Wing","red-wing","Modern (2020s)","Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=Red%20Wing%20clothing&i=fashion"
"Red Wing","red-wing","Pre-1920s","vintage Pre-1920s Red Wing clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Red%20Wing%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Red%20Wing%20clothing&i=fashion"
"Reebok","reebok","1920s","vintage 1920s Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20Reebok%20clothing&i=fashion"
"Reebok","reebok","1930s","vintage 1930s Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20Reebok%20clothing&i=fashion"
"Reebok","reebok","1940s","vintage 1940s Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20Reebok%20clothing&i=fashion"
"Reebok","reebok","1950s","vintage 1950s Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20Reebok%20clothing&i=fashion"
"Reebok","reebok","1960s","vintage 1960s Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201960s%20Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201960s%20Reebok%20clothing&i=fashion"
"Reebok","reebok","1970s","vintage 1970s Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201970s%20Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201970s%20Reebok%20clothing&i=fashion"
"Reebok","reebok","1980s","vintage 1980s Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201980s%20Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201980s%20Reebok%20clothing&i=fashion"
"Reebok","reebok","1990s","vintage 1990s Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201990s%20Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201990s%20Reebok%20clothing&i=fashion"
"Reebok","reebok","2000s","vintage 2000s Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202000s%20Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202000s%20Reebok%20clothing&i=fashion"
"Reebok","reebok","2010s","vintage 2010s Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%202010s%20Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%202010s%20Reebok%20clothing&i=fashion"
"Reebok","reebok","Modern (2020s)","Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=Reebok%20clothing&i=fashion"
"Reebok","reebok","Pre-1920s","vintage Pre-1920s Reebok clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%20Pre-1920s%20Reebok%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%20Pre-1920s%20Reebok%20clothing&i=fashion"
"REI","rei","1920s","vintage 1920s REI clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201920s%20REI%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201920s%20REI%20clothing&i=fashion"
"REI","rei","1930s","vintage 1930s REI clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201930s%20REI%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201930s%20REI%20clothing&i=fashion"
"REI","rei","1940s","vintage 1940s REI clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201940s%20REI%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201940s%20REI%20clothing&i=fashion"
"REI","rei","1950s","vintage 1950s REI clothing","https://www.ebay.com/sch/i.html?_nkw=vintage%201950s%20REI%20clothing&_sacat=11450","https://www.amazon.com/s?k=vintage%201950s%20REI%20clothing&i=fashion"
